id,slug,name,category,status,city,area,rating,reviews_count,authority_score,website,google_maps_url
google-ChIJFaOQLbzllxIRdojEviEsZN0,port-de-nuit-music-bar,Port de Nuit Music Bar,bar,published,Sóller,Port de Sóller,4.3,81,139.2763,https://m.facebook.com/PortDeNuit/?locale=en_GB,https://maps.google.com/?cid=15952924303499233398&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJD6Q15K_olxIRye4oDIK15Xs,bar-can-macia,Bar Can Macià,bar,published,Sóller,Sóller,4.3,133,133.5421,,https://maps.google.com/?cid=8927741406486261449&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJUe64IPqSlxIRsnwKwO8u8jY,vermuteria-sartorio,Vermuteria Sartorio,bar,published,Palma,Palma,4.3,449,144.0643,,https://maps.google.com/?cid=3959278629666061490&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ4y8IaD_vlxIRO9QxiCeQEIM,cas-peixot,Cas Peixot,bar,published,,Deià,4.3,149,134.5218,,https://maps.google.com/?cid=9444206918059021371&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJs6CdS3lAlhIRaxj5bIij7ZQ,restaurante-la-terraza-del-mar,Restaurante La Terraza del Mar,bar,published,,Cala Millor,4.3,1582,154.9896,,https://maps.google.com/?cid=10731413293432903787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJR7K7b3OXlxIRzofR5tUkuxE,salsa-restaurant-cocktail-bar,SALSA Restaurant & Cocktail Bar,bar,published,,Artà,4.3,504,155.0658,https://www.instagram.com/salsamallorca/,https://maps.google.com/?cid=1277655420408793038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJi98W6_cWlhIRyotO5W7HKMo,wunderbar-cala-ratjada,WunderBar Cala Ratjada,bar,published,,Cala Ratjada,4.3,376,137.5268,,https://maps.google.com/?cid=14567112273837329354&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJVdyTIo-TlxIR8AEkvvmRKF0,the-jazz-lounge-by-florencio-cruz,The Jazz Lounge by Florencio Cruz,bar,draft,Palma,Palma,4.3,225,148.0822,https://www.jazzlounge-mallorca.com/,https://maps.google.com/?cid=6712775746418639344&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJf6p7Gf_VlxIRmuvK-LYsoiU,la-cerveceria-puerto-pollensa,La Cervecería Puerto Pollensa,bar,published,Pollença,Port de Pollença,4.3,127,133.1442,,https://maps.google.com/?cid=2711779090000178074&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJfXqpkESSlxIRYVJbrCJOrBw,cafe-la-lonja,Café la Lonja,bar,published,Palma,Palma,4.3,778,158.8307,http://cafelalonja.com/,https://maps.google.com/?cid=2066112239883735649&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJwVvtszj0lxIRZx00Lg-3qWg,es-trast,Es Trast,bar,draft,,Banyalbufar,4.3,203,132.1926,,https://maps.google.com/?cid=7541760326836165991&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ8_1qMConmBIRN3JSSPQOFEk,meson-el-quijote,Meson El Quijote,bar,draft,,Peguera,4.3,508,145.1344,,https://maps.google.com/?cid=5265850306651124279&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJb-v8-ODvlxIR02gPJWRR1gQ,mushroom-gallery-bar,Mushroom Gallery Bar,bar,draft,,Deià,4.3,28,125.248,https://mushroomgallerybar.com/,https://maps.google.com/?cid=348555511728138451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJobCjoZiplxIRONKnsIw1-R4,bar-cafeteria-es-dolc,Bar Cafeteria Es Dolç,bar,published,,Colonia de Sant Jordi,4.3,369,142.364,,https://maps.google.com/?cid=2231873968714273336&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJmcHz3rOplxIRfJzP77J1eJE,cocos-club-mallorca,Cocos Club Mallorca,bar,published,,Colonia de Sant Jordi,4.3,33,131.6296,https://www.cocosclubnocturno.com/,https://maps.google.com/?cid=10482257544092818556&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJPcrQi8CJlxIRgAKcWg_8Tag,flozzies-bar,Flozzies Bar,bar,published,,Santa Ponça,4.3,158,135.0279,,https://maps.google.com/?cid=12127626514453496448&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ3Y44fL-JlxIR9XcXeOXmo6Y,the-zanza-bar,The Zanza Bar,bar,published,,Santa Ponça,4.3,136,133.7344,,https://maps.google.com/?cid=12007694904736577525&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJXXWeAgZJlhIRpilFkzubD_A,bar-restaurant-cabrera,BAR RESTAURANT CABRERA,bar,published,,Manacor,4.3,204,147.2351,https://www.instagram.com/barcabreramanacor?igsh=OWlvbzR1djEzNHB0,https://maps.google.com/?cid=17298215373929523622&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJS45_6LjFlxIR37BJQc6A-ZM,aqua-pub-a-ca-n-marcal,AQUA PUB a Ca’n Marçal,bar,published,,Inca,4.3,67,127.6502,,https://maps.google.com/?cid=10662695216123326687&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJBU-RuGiSlxIR3frSYbzepLM,hogan-s-live-music-sports-bar-restaurant,"Hogan's Live Music, Sports Bar & Restaurant",bar,published,Palma,Palma,4.3,2170,167.7332,http://www.hoganspalma.com/,https://maps.google.com/?cid=12944716129646082781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJL4U-ps_GlxIRKrWNDXhHfjk,catalina-vachiano-pol,Catalina Vachiano Pol,bar,published,,Binissalem,4.3,65,127.3909,,https://maps.google.com/?cid=4142827288176473386&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJY66ZgjKXlxIR4PptoHqay0w,bar-el-punto-de-conrado,Bar El Punto de Conrado,bar,published,,S'Arenal,4.3,144,129.2274,,https://maps.google.com/?cid=5533686418623036128&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ7T4a5FGSlxIRi60UIYp1qcc,quina-creu-tapas-restaurante,Quina Creu Tapas Restaurante,bar,published,Palma,Palma,4.3,1690,165.5629,http://www.quinacreu.com/,https://maps.google.com/?cid=14387159720732700043&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJM8WvOs2OlxIRgIYnkOc96PQ,the-blue-bar,The Blue Bar,bar,published,,Magaluf,4.3,1564,164.8903,https://thebluebarmallorca.com/,https://maps.google.com/?cid=17647423204616537728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJPS-W33MylhIRqPACYijd5MM,pirates-can-picafort,Pirates Can Picafort,bar,published,,Can Picafort,4.3,827,159.2763,https://www.instagram.com/pirates.cocktail.bar?igsh=MjFxcDNjMnJ2bnd2,https://maps.google.com/?cid=14115650297598767272&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ4--ilkSSlxIRTYGMe3lBRpM,el-barbero,El Barbero,bar,published,Palma,Palma,4.3,164,135.3497,,https://maps.google.com/?cid=10612241561964806477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ58NBZJuWlxIR6P5JxCgSLMU,bar-restaurant-ses-terrasses,Bar Restaurant Ses Terrasses,bar,published,Palma,Palma,4.3,135,143.6708,https://www.aparthotelfontanellas.com/,https://maps.google.com/?cid=14207750890748247784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJW7pR6MJJlhIRGOVNzWKJ-3c,molto-chic,MOLTO CHIC,bar,published,,Manacor,4.3,181,136.2014,,https://maps.google.com/?cid=8645654967112033560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJZ4X4bo8_lhIRCbjKOLyfph4,champions-bar,Champions Bar,bar,published,,Cala Millor,4.3,148,134.4637,,https://maps.google.com/?cid=2208628298027284489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJd2Qw5bvFlxIRG4xL8ickQdc,bar-marprats,Bar Marprats,bar,published,,Inca,4.3,264,139.4649,,https://maps.google.com/?cid=15510718345628060699&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ384QkDOJlxIRL8Ci431N4os,banana-joes-s,Banana joes's,bar,published,,Palmanova,4.3,939,150.4533,,https://maps.google.com/?cid=10079704119093936175&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJS19OetgnmBIR_9UGwYdi9Nc,maria-5-beach,Maria 5 Beach,bar,published,,Camp de Mar,4.3,680,157.6629,http://www.maria5.com/,https://maps.google.com/?cid=15561170947670463999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ7XGdEl2SlxIR9V4W_sK8_4Y,up-and-down,Up and Down,bar,published,Palma,Palma,4.2,1048,149.4155,,https://maps.google.com/?cid=9727701265816116981&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJMYezln6TlxIRsyWdM2uNwPk,la-gintoneria-de-beewi,la Gintoneria de beewi,bar,published,Palma,Palma,4.2,43,131.8691,https://www.beewi.com/,https://maps.google.com/?cid=17996539602539455923&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ2Shy-qaplxIRmXLXxbsJLeM,las-estrellas,Las Estrellas,bar,published,,Colonia de Sant Jordi,4.2,442,141.9281,,https://maps.google.com/?cid=16369750922644386457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJV06jNm-SlxIRo2AZzPtzmtc,shamrock-palma,Shamrock Palma,bar,published,Palma,Palma,4.2,3962,170.9605,http://www.shamrockpalma.com/,https://maps.google.com/?cid=15535857389866148003&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJqcYnNkPBlxIR5TlOgSyFlQ0,es-cuple,Es Cuplé,bar,published,,Binissalem,4.2,337,149.5783,https://www.facebook.com/pubescuple/,https://maps.google.com/?cid=978834920217393637&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJS9ROtKmJlxIRFMnb2brRQjI,saoko-shisha-lounge-santa-ponsa,Saoko Shisha Lounge SANTA PONSA,bar,published,Palma,Palma,4.2,38,120.8213,,https://maps.google.com/?cid=3621687650808482068&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJz3AcWvmTlxIRsKv46TGFmCs,mallorca-sports-bar,Mallorca Sports Bar,bar,published,Palma,Palma,4.2,282,148.0357,https://mallorcasportsbar.es/,https://maps.google.com/?cid=3141407189516200880&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJUcSW-IU_lhIRQnmq1dTCoVk,pepe-s-bar,Pepe's Bar,bar,published,,Cala Millor,4.2,93,123.4626,,https://maps.google.com/?cid=6458657559999576386&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJpT6qVH_olxIRr7ncT3KAoZE,ca-n-antuna,Ca N'Antuna,bar,published,,Fornalutx,4.2,2099,165.4444,https://instagram.com/can_antuna,https://maps.google.com/?cid=10493809835204458927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJKQVn_FySlxIRq4d6sSSTFb8,beewi-paseo-mallorca,Beewi Paseo Mallorca,bar,published,Palma,Palma,4.2,1994,164.9989,http://www.beewi.com/,https://maps.google.com/?cid=13769073221560862635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJL3tt2H5AlhIRm2mxooFZ63k,rose-and-crown-cala-millor,Rose And Crown Cala Millor,bar,published,,Cala Millor,4.2,517,153.2866,http://www.facebook.com/rosecrowncalamillor,https://maps.google.com/?cid=8785213911431473563&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJV8kyUxFBlhIROi8dSPBaih8,bar-blueside-cala-millor,Bar BlueSide Cala Millor,bar,published,,Cala Millor,4.2,200,130.0639,,https://maps.google.com/?cid=2272728950010359610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJpbV467uTlxIRFvC-XLKPQ3I,egb-bar-de-copas,EGB Bar de Copas,bar,draft,Palma,Palma,4.2,20,125.4444,https://www.instagram.com/egbpalma/,https://maps.google.com/?cid=8233582539986366486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJCR7F5L7FlxIRdpe50DHM3UE,punt-de-joc-inca,Punt de Joc - Inca,bar,draft,,Inca,4.2,28,128.248,https://puntdejoc.com/,https://maps.google.com/?cid=4746174096645658486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJmSc8EHKSlxIRrza9gS5ISXY,zar-society-discoteca-en-palma-de-mallorca,Zar Society - Discoteca en Palma de Mallorca,bar,published,Palma,Palma,4.2,532,153.5345,http://zarsociety.es/,https://maps.google.com/?cid=8523423134357730991&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJacNNVriTlxIRf_lB4uuhXSw,las-palmeras,Las Palmeras,bar,published,Palma,Palma,4.2,779,156.8419,http://laspalmerasportixol.com/,https://maps.google.com/?cid=3196889344988281215&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ4VpXpgi7lxIRv2KfyLJuDoU,bar-es-passeig,Bar Es Passeig,bar,published,,Llucmajor,4.2,209,135.4444,,https://maps.google.com/?cid=9587722370867487423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJQQWgWY_JlxIR7ykjhOJKQCc,antic-celler-san-toreo,Antic Celler San Toreó,bar,draft,,Sineu,4.2,336,139.5526,,https://maps.google.com/?cid=2828342902728632815&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJXc8NdaKplxIRnCcMDnW9828,tambucho-bar,Tambucho Bar,bar,published,,Colonia de Sant Jordi,4.2,1200,160.5909,https://tambuchobar.shop/,https://maps.google.com/?cid=8066999667995191196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJgVXCqXjolxIRxgW679MOyp0,restaurant-es-turo,Restaurant Es Turó,bar,published,,Fornalutx,4.2,1218,160.7201,https://www.instagram.com/esturofornalutx/,https://maps.google.com/?cid=11369916512673072582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJmXQAq2CJlxIRHbAlYGzpsks,mano-s-place-magaluf-illes-balears,"Mano's Place - Magaluf, Illes Balears",bar,published,,Magaluf,4.2,1215,160.6987,https://www.instagram.com/manosplace_oficial/,https://maps.google.com/?cid=5454678750377914397&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJY661YFmSlxIR5-GupPEkBgQ,sport-bar-cafeteria-apuestas-deportivas-local-de-juego-punt-de-joc-ruben-dario,"Sport bar Cafetería, Apuestas Deportivas, Local de Juego - Punt de Joc (Rubén Dario)",bar,published,Palma,Palma,4.2,235,146.4582,http://www.puntdejoc.com/,https://maps.google.com/?cid=289959846280618471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ_yOKmKOplxIRgGkdT_o116A,restaurant-sal-de-coco,Restaurant Sal de Cocó,bar,published,,Colonia de Sant Jordi,4.2,824,157.3291,https://saldecocorestaurante.com/,https://maps.google.com/?cid=11589791515246684544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJEaQo9VySlxIRl2h9PJxrcBw,ginbo-cocktail-bar,Ginbo Cocktail Bar,bar,published,Palma,Palma,4.2,1238,160.8614,https://www.instagram.com/ginbobar?igsh=MXhsdDc1ZWJ3N3Rpdw%3D%3D&utm_source=qr,https://maps.google.com/?cid=2049256149227497623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ12g1qr-JlxIRnYNYS7fbDM0,bar-code-7,Bar Code 7,bar,published,,Santa Ponça,4.2,101,129.172,,https://maps.google.com/?cid=14775426057785344925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJwwdWr8RQlhIRsNTIPzX-1mA,dugan-s-irish-pub-cala-d-or,Dugan's Irish Pub Cala d'Or,bar,published,,Cala d'Or,4.2,475,147.5521,https://www.pubdugans.com/en/,https://maps.google.com/?cid=6978044177314010288&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJO4Pda63vlxIR5Y2IJcn4nt0,restaurante-sa-vinya-deia,Restaurante Sa Vinya Deiá,bar,published,,Deià,4.2,489,152.8039,https://mymenuweb.com/es/restaurants/399321/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin,https://maps.google.com/?cid=15969474871504178661&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ2fljlkSSlxIR6hgsO1sDrkU,agua-bar,Agua Bar,bar,published,Palma,Palma,4.2,583,154.3283,http://www.aguabar.com/,https://maps.google.com/?cid=5020954324934334698&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJATGz2KaTlxIRrG-bQdFNMA8,millenium-sports-bar,Millenium Sports Bar,bar,published,Palma,Palma,4.2,129,126.2789,,https://maps.google.com/?cid=1094460270595239852&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJz-R6xi2JlxIRlxUYr0Z7tFU,stereo-mallorca,Stereo Mallorca,bar,published,,Magaluf,4.2,1855,154.3716,,https://maps.google.com/?cid=6175696532547310999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJg_D98ahJlhIR9kLIooJcbCU,bar-s-agricola,Bar S'Agrícola,bar,published,,Manacor,4.2,181,134.2014,,https://maps.google.com/?cid=2696631993034621686&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJNfn7bQCTlxIRhlzC_BuMTko,vermuteria-juanita,VERMUTERIA JUANITA,bar,draft,Palma,Palma,4.2,156,142.918,https://drive.google.com/file/d/1uFZKDEo7cNoBXxZFOXmSnZGgi19OfzBY/view?usp=drivesdk,https://maps.google.com/?cid=5354371058822700166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ9ZNvRh7UlxIRuYh3nCo4xrI,1550-milki,1550 Milki,bar,published,Pollença,Pollença,4.2,358,150.1019,https://1550milki.com/,https://maps.google.com/?cid=12882045539804743865&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJ2-rVHwurlxIRvHCMTFmodWI,bar-y-restaurante-estarellas,Bar y Restaurante Estarellas,bar,published,,Ses Salines,4.2,945,158.5178,https://cafeteriabarestarellas.shop/,https://maps.google.com/?cid=7094761889481912508&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJd8Z_WsEslhIRyVRX9_m-_uI,goodfellas-music-bar,GoodFellas Music Bar,bar,published,Alcúdia,Alcúdia,4.2,127,136.1442,https://www.facebook.com/goodiesalcudia/,https://maps.google.com/?cid=16356720877462049993&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJHz92UDSJlxIRbN7aa9x0N2s,roger-s-beach-bar,Roger's Beach Bar,bar,published,,Calvià,4.2,263,147.4321,https://rogersbeachrestaurant.com/es/,https://maps.google.com/?cid=7725772175828508268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJazEYbU4nmBIRzlyc-zXRaBI,atalaya,Atalaya,bar,published,,Peguera,4.2,197,129.9333,,https://maps.google.com/?cid=1326540120045411534&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
google-ChIJF3QaQoeJlxIRCP3F-lhwZJ0,olivia-s-cocktail-lounge,Olivia’s Cocktail Lounge,bar,draft,,Palmanova,4.2,112,140.0616,https://hotel-aguabeach.com/en/,https://maps.google.com/?cid=11341313289092463880&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
