category,name,rating,reviews_count,area,address,google_place_id,website,google_maps_url,possible_existing_slug,possible_existing_place_id
restaurant,RNA Club House,4.6,134,Manacor,"Carretera de Cales de Mallorca, km 1, 2, 07500 Manacor, Illes Balears",ChIJ7Z3tWlNJlhIRfupRVyGbHCg,https://sportcafe.rafanadalacademy.com/club-house/,https://maps.google.com/?cid=2890355628366228094&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,SASTRE HERMANOS,4.9,112,Alcúdia,"C/ Major, 48, 07400 Alcúdia, Illes Balears",ChIJlRrd5sotlhIRUql-XemxRaM,,https://maps.google.com/?cid=11765005217429367122&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,ONYX,4.8,111,Peguera,"Carrer Eucaliptus, 6, 07160 Peguera, Illes Balears",ChIJ15Q3gZonmBIREFPNVEEmxEY,,https://maps.google.com/?cid=5099242740127716112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,Clarify Restaurante,4.7,110,Campos,"Avinguda Nicolau Oliver Fullana, 4, local 3, 07630 Campos, Illes Balears",ChIJkbTcLs6tlxIRaucYxdJgDuc,http://www.clarifyrestaurante.es/,https://maps.google.com/?cid=16649351330801444714&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,Binissalem,4.4,107,Palma,"Carrer del Dofí, 3, Platja de Palma i Pla de Sant Jordi, 07610 Can Pastilla, Illes Balears",ChIJJwrTIaCWlxIR43fG1C1QjfI,,https://maps.google.com/?cid=17477713886668290019&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,terraza y sabor,4.8,97,S'Arenal,"Av. Europa, 4, local 7, 07600 S'Arenal, Illes Balears",ChIJowEDSXqXlxIRLy0NZrY4v3s,,https://maps.google.com/?cid=8916908143264214319&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,Il Tano Llucmajor,4.9,96,Llucmajor,"Plaça Espanya, 15, 07620 Llucmajor, Illes Balears",ChIJLwfxDl27lxIRePJA8yNWKjI,https://www.iltano.com/,https://maps.google.com/?cid=3614796363323208312&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,Contro Corrente Beach Club,4.7,93,Peguera,"Bulevar de Peguera, 52, playa, 07160 Peguera, Illes Balears",ChIJdXC3JWInmBIRnnpDE2Q0duI,https://restaurant-controcorrente.com/,https://maps.google.com/?cid=16318287904248134302&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,El Patio Restaurante,4.7,90,Peguera,"Bulevar de Peguera, 31, 07160 Peguera, Illes Balears",ChIJX8aTsc8nmBIRbllpsIdmACE,https://www.pagueratreff-boutiquehotel.com/es/,https://maps.google.com/?cid=2378013336217934190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,Alemany Restaurant,5,87,Sóller,"Hotel Cal Bisbe, Carrer de Bisbe Nadal, 10, 07100 Sóller, Illes Balears",ChIJraXHrVLplxIRgTbDx1PKXIQ,https://alemanyrestaurant.com/,https://maps.google.com/?cid=9537720572046423681&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,Perbacco,4.4,86,Binissalem,"Carrer de l'Església, 1, 07350 Binissalem, Illes Balears",ChIJqeh9X6nBlxIR8W2aAsp_uME,https://www.instagram.com/cafeteria_perbacco?igsh=MXJ5YXZ5a2VhN3VwYg==&utm_source=qr,https://maps.google.com/?cid=13959047550638648817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,Ristorante SU DI NOI,4.9,84,Peguera,"Bulevar de Peguera, 26, 07160 Peguera, Illes Balears",ChIJawneGPgnmBIR_Dyt2hPkY74,https://www.ristorante-sudinoi.com/,https://maps.google.com/?cid=13719059663824960764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,ES SUISS | GASTRO BAR,4.6,71,Inca,"C. del Vent, 27, 07300 Inca, Illes Balears",ChIJvSRZWL_FlxIR_otw4BdcIQc,,https://maps.google.com/?cid=513793090116422654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,restaurante caliu parrilla grill,4.9,67,Sóller,"Carrer de sa Romaguera, 29, 07100 Sóller, Illes Balears",ChIJCyjJFXDplxIRpF9A-hxrDJQ,,https://maps.google.com/?cid=10668019389535641508&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,Oltre Pizzeria & Cocktail bar,4.9,65,Binissalem,"Carrer de l'Església, 24, 07350 Binissalem, Illes Balears",ChIJp5vwOe7BlxIRFjNxg1e5WLU,,https://maps.google.com/?cid=13067398104334021398&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,El Paso Cantina Tex Mex,4.9,65,Binissalem,"Carrer de sa Mostra, 32, 07350 Binissalem, Illes Balears",ChIJPTBLBPHBlxIRgZtm8MX71LQ,,https://maps.google.com/?cid=13030316449450072961&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,Yass,4.7,59,Campos,"Carrer de Plaça, 17, 07630 Campos, Illes Balears",ChIJw-_5Xq6tlxIRlRGN1mdm9UY,,https://maps.google.com/?cid=5113105548116300181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,Restaurant Torre Playa – Seafront Restaurant in Port de Pollença,4.8,53,Port de Pollença,"Passeig Saralegui, 136, 07470 Port de Pollença, Illes Balears",ChIJ14j2RrrVlxIRdFd-2DkWcwc,https://octotable.com/book/restaurant/1002248/booking/new,https://maps.google.com/?cid=536797218288326516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,Entre Pisco y Nazca,4.8,53,Pollença,"07460 Pollença, Illes Balears",ChIJGyi6l4nXlxIRuDFWWYgCIPA,http://61b5e9be6ad9a.site123.me/,https://maps.google.com/?cid=17302832552995074488&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
restaurant,Ca’n Pere Restaurante,4.6,53,Alcúdia,"Carrer d'En Serra, 12, 07400 Alcúdia, Illes Balears",ChIJXcj0XEYtlhIRjYZWvSJG3aE,https://restaurantecanpere.es/,https://maps.google.com/?cid=11663555724978849421&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Insotel Cala Mandía Resort & Spa,4.4,3736,Porto Cristo,"Passeig Federico García Lorca, s/n, 07680 Cala Anguila - Cala Mendia, Illes Balears",ChIJHcVLfidElhIR4uFkTSX7hYI,http://www.insotel.com/,https://maps.google.com/?cid=9405199534463967714&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,BLUESEA Gran Playa,4.3,2803,Cala Millor,"Calle Ses, Plaça de la Estepes, 5, 07560 Sa Coma, Illes Balears",ChIJvSkNlPZAlhIRedh5Wr1NpkU,https://www.blueseahotels.com/hoteles/destinos/mallorca/sa-coma/bluesea-gran-playa?utm_source=mybusiness&utm_medium=organic&utm_campaign=GMB&utm_content=BLUESEAGranPlaya,https://maps.google.com/?cid=5018784310413088889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Almudaina,4.4,1944,Palma,"Av. de Jaume III, 9, Centre, 07012 Palma, Illes Balears",ChIJp4vaE1uSlxIRmMRpdmODNC8,https://www.hotelalmudaina.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=HotelAlmudaina,https://maps.google.com/?cid=3401488081783211160&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Grupotel Alcudia Pins,4,1914,Playa de Muro,"Carrer Canyes, s/n, 07458 Playa de Muro, Illes Balears",ChIJv9tbb24tlhIRAIw-Dtl10cY,https://grupotel.com/es/hotels/mallorca/playa-de-muro/alcudia-pins,https://maps.google.com/?cid=14326361464749591552&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Universal Hotel Marqués,4.3,1788,Colonia de Sant Jordi,"Plaça Molí de sa Sal, s/n, 07638 Colònia de Sant Jordi, Illes Balears",ChIJS4u23weplxIRqnFb7Ccz-Z4,https://www.universalbeachhotels.com/hoteles/universal-hotel-marques?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=universalhotelmarques,https://maps.google.com/?cid=11455243373755724202&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Grupotel Los Príncipes & Spa,4.2,1722,Can Picafort,"Carrer Galió, 31, 07458 Muro, Illes Balears",ChIJiR2VsSEtlhIRX3iSTKKLCa4,https://grupotel.com/de/hotels/mallorca/playa-de-muro/los-principes-spa,https://maps.google.com/?cid=12540708166575487071&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Nixe Palace,4.6,1713,Palma,"Avinguda de Joan Miró, 269, Ponent, 07015 Palma, Illes Balears",ChIJS0aBte-NlxIRmTn3QbQgQ_0,https://www.hotelmallorcanixepalace.com/?utm_source=google&utm_medium=organic&utm_campaign=my_business,https://maps.google.com/?cid=18249466073608305049&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Exagon Park,4.2,1591,Can Picafort,"Ronda de la Pleta, 46, 07458 Can Picafort, Illes Balears",ChIJd8dPBBcylhIRWUr6IhSXVtc,https://www.exagonpark.com/?utm_medium=organic&utm_source=google&utm_campaign=google-my-business&utm_term=google-local,https://maps.google.com/?cid=15516755678893591129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,EIX Platja Daurada Hotel & Spa,4.1,1537,Can Picafort,"Passeig Colón, s/n, 07458 Can Picafort, Illes Balears",ChIJjd2d2XgylhIRBU8gyLhMWms,https://www.eixhotels.com/hoteles/eix-platja-daurada-hotel-y-spa?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=eixplatjadauradahotel&spa,https://maps.google.com/?cid=7735579666477502213&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,INNSiDE by Meliá Calviá Beach,4.2,1536,Calvià,"Avinguda de l'Olivera, 4, 07181 Calvià, Illes Balears",ChIJq6o2rimJlxIRe58VHddJGto,https://www.melia.com/en/hotels/spain/majorca/innside-calvia-beach?utm_campaign=google&utm_content=0782&utm_medium=organic&utm_source=directories,https://maps.google.com/?cid=15715955037917519739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Joan Miró Museum,4.2,1429,Palma,"Carrer de Bartomeu Fons, 8, Ponent, 07015 Palma, Illes Balears",ChIJiw_8sPGNlxIRs-OQtDYt4eY,https://www.hoteljoanmiro.com/es/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,https://maps.google.com/?cid=16636628211464201139&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Allsun Hotel Sumba,4.1,1420,Cala Millor,"Av. sa Coma, 41, 43, 07560 Cala Millor, Illes Balears",ChIJAQAAwIA_lhIRVaL9t4rvODM,https://www.alltours.de/hotels/allsun-hotel-sumba-mallorca-pmi362.html,https://maps.google.com/?cid=3690963273701499477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Prinsotel La Pineda Hotel Apartamentos,4.3,1372,Cala Ratjada,"Carrer Castellet, 72, 07590 Cala Rajada, Illes Balears",ChIJ9-2HklcWlhIRpmaThGgA_RE,https://www.prinsotel.com/es/hoteles-mallorca/prinsotel-la-pineda?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=pineda,https://maps.google.com/?cid=1296192716653422246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel THB Gran Bahía,4.4,1351,Can Picafort,"Carrer Almirall Cervera, 1, 07458 Can Picafort, Illes Balears",ChIJbewxLHIylhIRpnlJfYHQ_zM,https://www.thbhotels.com/hotel-gran-bahia-can-picafort/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=site_web,https://maps.google.com/?cid=3746942669566867878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,allsun Hotel Bahía del Este,4.5,1337,Cala Millor,"Avinguda Llevant, 4, 07560 Cala Millor, Illes Balears",ChIJL_asWHxAlhIRANzn4tWGgTI,https://www.alltours.de/hotels/allsun-hotel-bahia-del-este-mallorca-pmi133.html,https://maps.google.com/?cid=3639338227085073408&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Universal Hotel Lido Park & Spa,4.4,1249,Peguera,"Carrer José Guevara, 4, 07160 Peguera, Illes Balears",ChIJ75OK6FcnmBIRZyrbJf7L9cQ,https://www.universalbeachhotels.com/hoteles/universal-hotel-lido-park-spa?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=universalhotellidoparkspa,https://maps.google.com/?cid=14192474093145238119&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Estrella & Coral de Mar Resort & Spa,4.4,1212,Port d'Alcúdia,"Carrer de Bearn, 07410 Port d'Alcúdia, Illes Balears",ChIJjcJ_UI4slhIRmwbv9DGuYvU,http://www.alltours.de/hotels/allsun-hotel-estrella-coral-de-mar-resort-spa-mallorca-pmi536.html,https://maps.google.com/?cid=17681886616595924635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Cabot Pollensa Park Spa,4.2,1212,Pollença,"Carrer del Bot, 5, 07470 Pollença, Illes Balears",ChIJeTbYh-DUlxIRcjMq2ti6T5o,https://cabot-hotels.com/en/cabot-pollensa-park-spa/hotel/?utm_source=google&utm_medium=organic&utm_campaign=GoogleMyBusiness&partner=5909,https://maps.google.com/?cid=11119311445536945010&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,CM Playa del Moro,4.6,1200,Cala Millor,"Carrer Alosa, 2, 07560 Cala Millor, Illes Balears",ChIJF9_wmH5AlhIRT8jIanzxK7o,https://www.cmhotels.com/cm-playa-moro/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=playadelmoro,https://maps.google.com/?cid=13415081431722936399&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel & Apartamentos Vista Park,4.6,1197,Can Picafort,"Avinguda del Romaní, 10, 07458 Can Picafort, Illes Balears",ChIJc2bLSVPMlxIRMMgKjGlqnp8,https://www.hotelvistapark.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=hotel&apartamentosvistapark,https://maps.google.com/?cid=11501747499904452656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,allsun Hotel Orient Beach,4.3,1183,Cala Millor,"Avinguda les Palmeres, 4, 07560 Sant Llorenç des Cardassar, Illes Balears",ChIJnVh_mfNAlhIRWQXkmNe6K0k,http://www.alltours.de/hotels/allsun-hotel-orient-beach-mallorca-pmi359.html,https://maps.google.com/?cid=5272513223913112921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hipotels Apartamentos Cala Bona,4.1,1176,Cala Bona,"Carretera Cala Bona, 30, 07559 Costa des Pins, Illes Balears",ChIJq8cww48_lhIRzR8lcfguGw4,https://www.hipotels.com/hoteles/apartamentoscalabona/?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=apartamentoscalabona,https://maps.google.com/?cid=1016457785487204301&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Ona Palmira Paguera,4,1130,Peguera,"Carrer de les Gavines, 24, 07160 Peguera, Illes Balears",ChIJrZ_411UnmBIRKQq94BIchOk,https://www.onahotels.com/es/hotel-palmira-paguera/?source=google&medium=organic&campaign=google-my-business,https://maps.google.com/?cid=16826604975168490025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Moré,4.1,1115,Alcúdia,"Calle de Tirant lo Blanc, 8, 07400 Morè Vermel, Alcudia, Illes Balears",ChIJA5HaGGQrlhIRNMrLC5gfMBA,http://hotelmore.com/,https://maps.google.com/?cid=1166467041382353460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Meliá South Beach,4.1,1106,Calvià,"Av. Notari Alemany, 1, 07181 Calvià, Illes Balears",ChIJ9yddH7eJlxIRHAkjfPzmRwg,https://www.melia.com/en/hotels/spain/majorca/melia-south-beach?utm_campaign=google&utm_content=0730&utm_medium=organic&utm_source=directories,https://maps.google.com/?cid=596699447738698012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Zafiro Can Picafort,4.4,1092,Can Picafort,"Carrer Camp d'Avall, s/n, 07458 Can Picafort, Illes Balears",ChIJ5f6OgXsylhIREddK_fbJ-8o,https://www.zafirohotels.com/en/zafiro-can-picafort/?utm_source=google&utm_medium=organic&utm_campaign=gmb_CPI,https://maps.google.com/?cid=14626506277464495889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Secrets Mallorca Villamil Resort & Spa,4.3,1092,Peguera,"Bulevar de Peguera, 66, 07160 Peguera, Illes Balears",ChIJk4UZelEnmBIRryVjayiLaNs,https://www.hyattinclusivecollection.com/en/resorts-hotels/secrets/spain/mallorca-villamil-resort-spa/?utm_source=google&utm_medium=organic&utm_campaign=GoogleMyBusiness&partner=5152&utm_content=mallorcavillamil&tc_alt=105971,https://maps.google.com/?cid=15810039497600738735&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,O7 Alea,4,1082,S'Arenal,"Carrer Josep Maria Quadrado, 4, 07600 Llucmajor, Illes Balears",ChIJhYDdC0uWlxIRu1YU2QVdEK8,https://www.o7hotels.com/es/o7-alea.html?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://maps.google.com/?cid=12614684835962967739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Smy Portocolom,4.2,1072,Portocolom,"Carrer dels Germans Pinzón, 18, 07670 Portocolom, Illes Balears",ChIJX1WaGZxalhIR3YzpgeXjGro,https://www.smyhotels.com/smy-portocolom.html?utm_source=google&utm_medium=organic&utm_campaign=google-my-business&utm_term=google-local&utm_id=smy-vistamar,https://maps.google.com/?cid=13410281415315655901&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,allsun Hotel Paguera Park,4.3,1070,Peguera,"Carrer de Palmira, 17, 07160 Peguera, Illes Balears",ChIJTTd0gk0nmBIRdPeBgEsqMSc,https://www.alltours.de/hotels/allsun-hotel-paguera-park-mallorca-pmi211.html,https://maps.google.com/?cid=2824084945104926580&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Globales Concord Hotel & Spa,4.4,1054,Can Picafort,"Carrer Isaac Peral, 95, 07458 Can Picafort, Illes Balears",ChIJoRFUahoylhIRccLfCwPpbNw,https://www.globales.com/en/hotels/spain/majorca/can-picafort/globales-concord/?utm_source=google&utm_medium=organic&utm_campaign=GoogleMyBusiness&partner=9846,https://maps.google.com/?cid=15883326185122284145&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,allsun Hotel Lux de Mar,4.3,1027,Cala Ratjada,"Carrer de l'Agulla, 120, 07590 Cala Lliteres, Illes Balears",ChIJfb0F8U8WlhIRLcORLM9pR28,https://www.alltours.de/hotels/allsun-hotel-lux-de-mar-mallorca-pmi494.html,https://maps.google.com/?cid=8018494000083354413&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,BQ Alcúdia Sun Village,4.1,1004,Playa de Muro,"C / Circuito del Lago, 60, 07408 Las Gaviotas, Illes Balears",ChIJP77-pCYtlhIRfhbJEwnHzT8,https://www.bqhoteles.com/es/hoteles/mallorca/bq-alcudia-sun-village/?partner=6218&utm_source=google&utm_medium=gmb&utm_campaign=web_link,https://maps.google.com/?cid=4597549636415723134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Globales Don Pedro,4.1,987,Cala Sant Vicenç,"Carrer Cala Clara, 4, 07469 Cala de Sant Vicenç, Illes Balears",ChIJJVwzh5_VlxIR5Lx2TV9R7Gg,https://www.globales.com/en/hotels/spain/majorca/cala-san-vicente/globales-don-pedro/?utm_source=google&utm_medium=organic&utm_campaign=GoogleMyBusiness&partner=9846,https://maps.google.com/?cid=7560507344211590372&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Grupotel Montecarlo,4.3,986,Can Picafort,"Carrer Jovellanos, 2, 07458 Can Picafort, Illes Balears",ChIJIRsJFXoylhIRBfBCLbKc7B4,https://grupotels.com/en/hotels/mallorca/can-picafort/montecarlo,https://maps.google.com/?cid=2228328204719026181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Universal Hotel Perla,4.2,955,S'Illot,"Carrer Murta, s/n, 07687 S'Illot, Illes Balears",ChIJK4STQvxAlhIRI0BGjuHQ6HM,https://www.universalbeachhotels.com/hoteles/universal-hotel-perla?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=universalhotelperla,https://maps.google.com/?cid=8352155176131772451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Welikehotel Marfil Playa,4.4,948,Cala Millor,"Carrer Card, 1, 07560 Sa Coma, Illes Balears",ChIJvSkNlPZAlhIR7uL1l0ny-cc,https://www.welikehotel.com/hoteles/welikehotel-marfil-playa?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=WelikeHotelMarfilPlaya,https://maps.google.com/?cid=14409814880644621038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hipotels Said,4.5,936,Cala Millor,"Av. del Bon Temps, 23, 07560 Cala Millor, Illes Balears",ChIJsQaNcX9AlhIRqKmItMYRHL0,https://www.hipotels.com/hoteles/said/?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=said,https://maps.google.com/?cid=13626786117646330280&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Aparthotel & Hotel Isla de Cabrera,4.4,931,Colonia de Sant Jordi,"C, Av. Marquès del Palmer, 07638 Colònia de Sant Jordi, Illes Balears",ChIJZa4K-p6plxIRd_lutfci4h4,http://www.hotelislacabrera.com/,https://maps.google.com/?cid=2225379613170661751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Capricho & SPA,4.6,925,Cala Ratjada,"Carrer de Sa Serreta, 5, 07590 Cala Rajada, Illes Balears",ChIJQZpH3vkWlhIR6HszWPhDbU0,https://www.caprichohotel.com/?partner=7627utm_source=google&utm_medium=organic&utm_campaign=MyBusiness&utm,https://maps.google.com/?cid=5579190247292632040&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,HSM Lago Park,4.2,907,Playa de Muro,"Carrer Iola, s/n, 07458 Platja de Muro, Illes Balears",ChIJwYZtJyEtlhIRtyth_bictuI,https://www.saintmichel.net/es/hsm-lago-park/?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=lagopark,https://maps.google.com/?cid=16336417016671972279&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
hotel,Hotel Cala Bona,4.5,906,Cala Bona,"Passeig Magdalena Rigo Lliteras, 7, 07559 Cala Bona, Illes Balears",ChIJfxH7N5A_lhIRdBJAwSLdm_0,http://www.calabonahotel.com/,https://maps.google.com/?cid=18274443054326747764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,
